page_title,date,pageviews,animal,animal_class,image_count
Engystomops_petersi,20250318,4,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250319,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250320,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250321,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250322,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250323,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250324,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250325,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250326,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250327,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250328,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250329,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250330,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250331,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250401,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250402,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250403,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250404,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250406,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250407,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250408,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250409,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250410,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250411,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250412,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250413,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250414,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250415,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250416,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250417,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250418,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250419,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250420,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250421,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250422,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250423,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250424,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250425,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250426,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250427,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250428,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250429,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250430,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250501,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250502,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250503,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250504,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250505,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250506,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250507,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250508,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250509,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250510,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250511,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250512,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250513,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250514,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250515,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250516,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250517,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250518,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250519,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250520,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250521,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250522,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250523,4,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250524,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250525,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250526,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250527,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250528,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250529,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250530,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250531,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250601,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250602,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250603,4,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250604,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250605,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250606,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250607,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250608,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250609,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250610,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250611,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250612,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250613,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250614,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250615,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250616,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250617,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250618,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250619,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250620,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250621,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250622,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250623,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250624,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250625,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250626,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250627,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250628,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250629,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250630,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250701,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250703,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250704,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250705,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250706,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250707,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250708,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250709,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250711,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250712,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250713,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250714,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250715,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250716,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250717,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250718,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250719,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250720,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250721,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250722,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250723,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250725,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250726,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250727,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250728,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250729,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250730,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250731,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250803,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250804,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250805,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250806,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250807,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250808,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250809,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250810,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250811,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250812,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250814,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250815,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250816,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250817,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250818,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250819,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250820,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250821,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250822,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250823,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250824,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250825,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250826,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250827,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250828,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250829,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250830,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250831,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250901,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250902,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250903,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250904,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250905,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250906,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250907,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250908,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250909,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250910,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250911,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250912,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250914,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250915,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250917,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250918,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250919,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250920,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250921,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250922,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250923,6,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250924,9,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250925,5,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250926,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250927,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250928,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250929,4,Engystomops petersi,Amphibian,3
Engystomops_petersi,20250930,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251001,5,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251002,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251003,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251004,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251005,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251006,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251007,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251008,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251009,7,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251010,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251011,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251012,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251013,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251014,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251015,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251016,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251017,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251018,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251019,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251020,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251021,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251022,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251023,5,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251024,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251025,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251026,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251027,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251028,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251029,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251030,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251031,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251101,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251102,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251103,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251105,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251106,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251107,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251108,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251109,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251110,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251111,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251112,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251113,4,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251114,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251115,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251116,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251117,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251118,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251119,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251120,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251121,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251122,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251123,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251124,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251125,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251126,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251127,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251128,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251129,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251130,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251201,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251202,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251203,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251204,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251205,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251206,8,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251207,4,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251208,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251209,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251210,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251211,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251212,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251213,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251214,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251215,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251216,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251217,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251218,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251219,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251221,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251222,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251223,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251224,2,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251225,0,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251226,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251227,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251228,3,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251230,1,Engystomops petersi,Amphibian,3
Engystomops_petersi,20251231,2,Engystomops petersi,Amphibian,3
Engystomops_freibergi,20250101,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250102,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250103,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250104,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250105,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250106,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250107,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250108,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250109,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250110,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250113,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250114,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250115,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250116,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250117,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250118,2,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250120,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250121,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250122,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250124,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250125,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250127,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250128,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250129,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250130,2,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250131,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250201,2,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250202,2,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250203,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250204,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250205,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250206,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250207,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250208,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250209,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250210,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250211,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250212,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250213,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250214,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250215,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250216,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250217,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250219,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250220,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250221,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250222,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250223,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250224,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250225,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250226,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250227,3,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250228,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250301,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250302,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250305,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250306,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250307,2,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250308,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250309,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250310,3,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250311,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250312,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250313,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250314,2,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250315,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250316,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250317,3,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250318,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250319,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250320,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250321,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250322,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250324,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250325,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250326,3,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250327,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250328,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250329,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250330,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250331,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250401,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250402,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250403,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250405,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250406,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250407,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250408,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250409,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250410,2,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250411,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250412,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250413,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250414,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250416,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250418,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250419,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250420,2,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250421,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250422,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250423,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250424,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250425,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250426,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250428,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250429,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250430,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250501,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250502,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250503,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250504,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250505,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250506,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250508,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250509,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250511,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250512,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250514,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250515,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250516,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250519,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250520,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250524,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250525,2,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250526,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250527,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250528,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250529,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250530,3,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250531,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250601,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250602,2,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250603,3,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250604,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250605,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250606,0,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250608,1,Engystomops freibergi,Amphibian,3
Engystomops_freibergi,20250609,0,Engystomops freibergi,Amphibian,3
